panel,method,row_order,row_label,row_type,col_order,col_label,col_type,value,value_label
logistics_flow,Rule-based,5,M_SH,midstream,20,D_RS2,downstream,36.05768102823097,Mean logistics flow
logistics_flow,Rule-based,5,M_SH,midstream,21,D_RS3,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,5,M_SH,midstream,22,D_IC1,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,5,M_SH,midstream,23,D_IC2,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,6,M_WS,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,Rule-based,6,M_WS,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,Rule-based,6,M_WS,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,Rule-based,6,M_WS,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,Rule-based,6,M_WS,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,6,M_WS,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,Rule-based,6,M_WS,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,6,M_WS,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,Rule-based,6,M_WS,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,6,M_WS,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,Rule-based,6,M_WS,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,Rule-based,6,M_WS,midstream,15,D_OEM1,downstream,36.05768102823097,Mean logistics flow
logistics_flow,Rule-based,6,M_WS,midstream,16,D_OEM2,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,6,M_WS,midstream,17,D_OEM3,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,6,M_WS,midstream,18,D_OEM4,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,6,M_WS,midstream,19,D_RS1,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,6,M_WS,midstream,20,D_RS2,downstream,36.05768102823097,Mean logistics flow
logistics_flow,Rule-based,6,M_WS,midstream,21,D_RS3,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,6,M_WS,midstream,22,D_IC1,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,6,M_WS,midstream,23,D_IC2,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,7,M_HB,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,Rule-based,7,M_HB,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,Rule-based,7,M_HB,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,Rule-based,7,M_HB,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,Rule-based,7,M_HB,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,7,M_HB,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,Rule-based,7,M_HB,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,7,M_HB,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,Rule-based,7,M_HB,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,7,M_HB,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,Rule-based,7,M_HB,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,Rule-based,7,M_HB,midstream,15,D_OEM1,downstream,36.05768102823097,Mean logistics flow
logistics_flow,Rule-based,7,M_HB,midstream,16,D_OEM2,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,7,M_HB,midstream,17,D_OEM3,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,7,M_HB,midstream,18,D_OEM4,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,7,M_HB,midstream,19,D_RS1,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,7,M_HB,midstream,20,D_RS2,downstream,36.05768102823097,Mean logistics flow
logistics_flow,Rule-based,7,M_HB,midstream,21,D_RS3,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,7,M_HB,midstream,22,D_IC1,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,7,M_HB,midstream,23,D_IC2,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,8,M_GZ,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,Rule-based,8,M_GZ,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,Rule-based,8,M_GZ,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,Rule-based,8,M_GZ,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,Rule-based,8,M_GZ,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,8,M_GZ,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,Rule-based,8,M_GZ,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,8,M_GZ,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,Rule-based,8,M_GZ,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,8,M_GZ,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,Rule-based,8,M_GZ,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,Rule-based,8,M_GZ,midstream,15,D_OEM1,downstream,27.16951070840617,Mean logistics flow
logistics_flow,Rule-based,8,M_GZ,midstream,16,D_OEM2,downstream,38.37814550454827,Mean logistics flow
logistics_flow,Rule-based,8,M_GZ,midstream,17,D_OEM3,downstream,38.37814550454827,Mean logistics flow
logistics_flow,Rule-based,8,M_GZ,midstream,18,D_OEM4,downstream,38.37814550454827,Mean logistics flow
logistics_flow,Rule-based,8,M_GZ,midstream,19,D_RS1,downstream,38.37814550454827,Mean logistics flow
logistics_flow,Rule-based,8,M_GZ,midstream,20,D_RS2,downstream,27.16951070840617,Mean logistics flow
logistics_flow,Rule-based,8,M_GZ,midstream,21,D_RS3,downstream,38.37814550454827,Mean logistics flow
logistics_flow,Rule-based,8,M_GZ,midstream,22,D_IC1,downstream,38.37814550454827,Mean logistics flow
logistics_flow,Rule-based,8,M_GZ,midstream,23,D_IC2,downstream,38.37814550454827,Mean logistics flow
logistics_flow,Rule-based,9,M_FQ,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,Rule-based,9,M_FQ,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,Rule-based,9,M_FQ,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,Rule-based,9,M_FQ,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,Rule-based,9,M_FQ,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,9,M_FQ,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,Rule-based,9,M_FQ,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,9,M_FQ,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,Rule-based,9,M_FQ,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,9,M_FQ,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,Rule-based,9,M_FQ,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,Rule-based,9,M_FQ,midstream,15,D_OEM1,downstream,36.05768102823097,Mean logistics flow
logistics_flow,Rule-based,9,M_FQ,midstream,16,D_OEM2,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,9,M_FQ,midstream,17,D_OEM3,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,9,M_FQ,midstream,18,D_OEM4,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,9,M_FQ,midstream,19,D_RS1,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,9,M_FQ,midstream,20,D_RS2,downstream,36.05768102823097,Mean logistics flow
logistics_flow,Rule-based,9,M_FQ,midstream,21,D_RS3,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,9,M_FQ,midstream,22,D_IC1,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,9,M_FQ,midstream,23,D_IC2,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,10,M_ZZ,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,Rule-based,10,M_ZZ,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,Rule-based,10,M_ZZ,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,Rule-based,10,M_ZZ,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,Rule-based,10,M_ZZ,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,10,M_ZZ,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,Rule-based,10,M_ZZ,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,10,M_ZZ,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,Rule-based,10,M_ZZ,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,10,M_ZZ,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,Rule-based,10,M_ZZ,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,Rule-based,10,M_ZZ,midstream,15,D_OEM1,downstream,36.05768102823097,Mean logistics flow
logistics_flow,Rule-based,10,M_ZZ,midstream,16,D_OEM2,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,10,M_ZZ,midstream,17,D_OEM3,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,10,M_ZZ,midstream,18,D_OEM4,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,10,M_ZZ,midstream,19,D_RS1,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,10,M_ZZ,midstream,20,D_RS2,downstream,36.05768102823097,Mean logistics flow
logistics_flow,Rule-based,10,M_ZZ,midstream,21,D_RS3,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,10,M_ZZ,midstream,22,D_IC1,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,10,M_ZZ,midstream,23,D_IC2,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,11,M_SY,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,Rule-based,11,M_SY,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,Rule-based,11,M_SY,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,Rule-based,11,M_SY,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,Rule-based,11,M_SY,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,11,M_SY,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,Rule-based,11,M_SY,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,11,M_SY,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,Rule-based,11,M_SY,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,11,M_SY,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,Rule-based,11,M_SY,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,Rule-based,11,M_SY,midstream,15,D_OEM1,downstream,36.05768102823097,Mean logistics flow
logistics_flow,Rule-based,11,M_SY,midstream,16,D_OEM2,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,11,M_SY,midstream,17,D_OEM3,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,11,M_SY,midstream,18,D_OEM4,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,11,M_SY,midstream,19,D_RS1,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,11,M_SY,midstream,20,D_RS2,downstream,36.05768102823097,Mean logistics flow
logistics_flow,Rule-based,11,M_SY,midstream,21,D_RS3,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,11,M_SY,midstream,22,D_IC1,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,11,M_SY,midstream,23,D_IC2,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,12,M_SZ,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,Rule-based,12,M_SZ,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,Rule-based,12,M_SZ,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,Rule-based,12,M_SZ,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,Rule-based,12,M_SZ,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,12,M_SZ,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,Rule-based,12,M_SZ,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,12,M_SZ,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,Rule-based,12,M_SZ,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,12,M_SZ,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,Rule-based,12,M_SZ,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,Rule-based,12,M_SZ,midstream,15,D_OEM1,downstream,28.57576895467629,Mean logistics flow
logistics_flow,Rule-based,12,M_SZ,midstream,16,D_OEM2,downstream,39.78440375081839,Mean logistics flow
logistics_flow,Rule-based,12,M_SZ,midstream,17,D_OEM3,downstream,39.78440375081839,Mean logistics flow
logistics_flow,Rule-based,12,M_SZ,midstream,18,D_OEM4,downstream,39.78440375081839,Mean logistics flow
logistics_flow,Rule-based,12,M_SZ,midstream,19,D_RS1,downstream,39.78440375081839,Mean logistics flow
logistics_flow,Rule-based,12,M_SZ,midstream,20,D_RS2,downstream,28.57576895467629,Mean logistics flow
logistics_flow,Rule-based,12,M_SZ,midstream,21,D_RS3,downstream,39.78440375081839,Mean logistics flow
logistics_flow,Rule-based,12,M_SZ,midstream,22,D_IC1,downstream,39.78440375081839,Mean logistics flow
logistics_flow,Rule-based,12,M_SZ,midstream,23,D_IC2,downstream,39.78440375081839,Mean logistics flow
logistics_flow,Rule-based,13,M_CC,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,Rule-based,13,M_CC,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,Rule-based,13,M_CC,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,Rule-based,13,M_CC,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,Rule-based,13,M_CC,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,13,M_CC,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,Rule-based,13,M_CC,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,13,M_CC,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,Rule-based,13,M_CC,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,13,M_CC,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,Rule-based,13,M_CC,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,Rule-based,13,M_CC,midstream,15,D_OEM1,downstream,36.05768102823097,Mean logistics flow
logistics_flow,Rule-based,13,M_CC,midstream,16,D_OEM2,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,13,M_CC,midstream,17,D_OEM3,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,13,M_CC,midstream,18,D_OEM4,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,13,M_CC,midstream,19,D_RS1,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,13,M_CC,midstream,20,D_RS2,downstream,36.05768102823097,Mean logistics flow
logistics_flow,Rule-based,13,M_CC,midstream,21,D_RS3,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,13,M_CC,midstream,22,D_IC1,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,13,M_CC,midstream,23,D_IC2,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,14,M_CQ,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,Rule-based,14,M_CQ,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,Rule-based,14,M_CQ,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,Rule-based,14,M_CQ,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,Rule-based,14,M_CQ,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,14,M_CQ,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,Rule-based,14,M_CQ,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,14,M_CQ,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,Rule-based,14,M_CQ,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,Rule-based,14,M_CQ,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,Rule-based,14,M_CQ,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,Rule-based,14,M_CQ,midstream,15,D_OEM1,downstream,36.05768102823097,Mean logistics flow
logistics_flow,Rule-based,14,M_CQ,midstream,16,D_OEM2,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,14,M_CQ,midstream,17,D_OEM3,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,14,M_CQ,midstream,18,D_OEM4,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,14,M_CQ,midstream,19,D_RS1,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,14,M_CQ,midstream,20,D_RS2,downstream,36.05768102823097,Mean logistics flow
logistics_flow,Rule-based,14,M_CQ,midstream,21,D_RS3,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,14,M_CQ,midstream,22,D_IC1,downstream,47.266315824373066,Mean logistics flow
logistics_flow,Rule-based,14,M_CQ,midstream,23,D_IC2,downstream,47.266315824373066,Mean logistics flow
